"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2017"	"2017"	"45-54 years"	"45-54"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	11	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	225	579074	38.9
	"2017"	"2017"	"45-54 years"	"45-54"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	34	579074	5.9
	"2017"	"2017"	"45-54 years"	"45-54"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	147	579074	25.4
	"2017"	"2017"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	80	579074	13.8
	"2017"	"2017"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	67	579074	11.6
	"2017"	"2017"	"45-54 years"	"45-54"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	63	579074	10.9
	"2017"	"2017"	"45-54 years"	"45-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	49	579074	8.5
	"2017"	"2017"	"45-54 years"	"45-54"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	24	579074	4.1
	"2017"	"2017"	"45-54 years"	"45-54"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	23	579074	4.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	11	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Septicemia (A40-A41)"	"GR113-010"	181	606191	29.9
	"2017"	"2017"	"55-64 years"	"55-64"	"#Viral hepatitis (B15-B19)"	"GR113-015"	37	606191	6.1
	"2017"	"2017"	"55-64 years"	"55-64"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	45	606191	7.4
	"2017"	"2017"	"55-64 years"	"55-64"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	19	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2162	606191	356.7
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	49	606191	8.1
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	71	606191	11.7
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	36	606191	5.9
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	210	606191	34.6
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	202	606191	33.3
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	150	606191	24.7
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	25	606191	4.1
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	616	606191	101.6
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant melanoma of skin (C43)"	"GR113-028"	17	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of breast (C50)"	"GR113-029"	143	606191	23.6
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	27	606191	4.5
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	38	606191	6.3
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	40	606191	6.6
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	56	606191	9.2
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	60	606191	9.9
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	29	606191	4.8
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	70	606191	11.5
	"2017"	"2017"	"55-64 years"	"55-64"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	115	606191	19.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	39	606191	6.4
	"2017"	"2017"	"55-64 years"	"55-64"	"Leukemia (C91-C95)"	"GR113-040"	41	606191	6.8
	"2017"	"2017"	"55-64 years"	"55-64"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	35	606191	5.8
	"2017"	"2017"	"55-64 years"	"55-64"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	208	606191	34.3
	"2017"	"2017"	"55-64 years"	"55-64"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	15	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Anemias (D50-D64)"	"GR113-045"	13	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	248	606191	40.9
	"2017"	"2017"	"55-64 years"	"55-64"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	16	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Malnutrition (E40-E46)"	"GR113-048"	15	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Parkinson disease (G20-G21)"	"GR113-051"	16	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Alzheimer disease (G30)"	"GR113-052"	26	606191	4.3
	"2017"	"2017"	"55-64 years"	"55-64"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2218	606191	365.9
	"2017"	"2017"	"55-64 years"	"55-64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1809	606191	298.4
	"2017"	"2017"	"55-64 years"	"55-64"	"Hypertensive heart disease (I11)"	"GR113-056"	246	606191	40.6
	"2017"	"2017"	"55-64 years"	"55-64"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	13	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	952	606191	157.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	315	606191	52.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	38	606191	6.3
	"2017"	"2017"	"55-64 years"	"55-64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	599	606191	98.8
	"2017"	"2017"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	304	606191	50.1
	"2017"	"2017"	"55-64 years"	"55-64"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	295	606191	48.7
	"2017"	"2017"	"55-64 years"	"55-64"	"Other heart diseases (I26-I51)"	"GR113-064"	597	606191	98.5
	"2017"	"2017"	"55-64 years"	"55-64"	"Heart failure (I50)"	"GR113-067"	197	606191	32.5
	"2017"	"2017"	"55-64 years"	"55-64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	390	606191	64.3
	"2017"	"2017"	"55-64 years"	"55-64"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	58	606191	9.6
	"2017"	"2017"	"55-64 years"	"55-64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	302	606191	49.8
	"2017"	"2017"	"55-64 years"	"55-64"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	46	606191	7.6
	"2017"	"2017"	"55-64 years"	"55-64"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	22	606191	3.6
	"2017"	"2017"	"55-64 years"	"55-64"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	24	606191	4.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	10	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	100	606191	16.5
	"2017"	"2017"	"55-64 years"	"55-64"	"Influenza (J09-J11)"	"GR113-077"	10	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Pneumonia (J12-J18)"	"GR113-078"	90	606191	14.8
	"2017"	"2017"	"55-64 years"	"55-64"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	360	606191	59.4
	"2017"	"2017"	"55-64 years"	"55-64"	"Emphysema (J43)"	"GR113-084"	10	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	344	606191	56.7
	"2017"	"2017"	"55-64 years"	"55-64"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	24	606191	4.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	113	606191	18.6
	"2017"	"2017"	"55-64 years"	"55-64"	"#Peptic ulcer (K25-K28)"	"GR113-090"	12	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	205	606191	33.8
	"2017"	"2017"	"55-64 years"	"55-64"	"Alcoholic liver disease (K70)"	"GR113-094"	85	606191	14.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	120	606191	19.8
	"2017"	"2017"	"55-64 years"	"55-64"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	157	606191	25.9
	"2017"	"2017"	"55-64 years"	"55-64"	"Renal failure (N17-N19)"	"GR113-100"	157	606191	25.9
	"2017"	"2017"	"55-64 years"	"55-64"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	17	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	52	606191	8.6
	"2017"	"2017"	"55-64 years"	"55-64"	"All other diseases (Residual) "	"GR113-111"	605	606191	99.8
	"2017"	"2017"	"55-64 years"	"55-64"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	407	606191	67.1
	"2017"	"2017"	"55-64 years"	"55-64"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	134	606191	22.1
	"2017"	"2017"	"55-64 years"	"55-64"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	119	606191	19.6
	"2017"	"2017"	"55-64 years"	"55-64"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	273	606191	45.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Falls (W00-W19)"	"GR113-118"	35	606191	5.8
	"2017"	"2017"	"55-64 years"	"55-64"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	17	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	17	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	159	606191	26.2
	"2017"	"2017"	"55-64 years"	"55-64"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	43	606191	7.1
	"2017"	"2017"	"55-64 years"	"55-64"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	114	606191	18.8
	"2017"	"2017"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	73	606191	12.0
	"2017"	"2017"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	41	606191	6.8
	"2017"	"2017"	"55-64 years"	"55-64"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	50	606191	8.2
	"2017"	"2017"	"55-64 years"	"55-64"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	30	606191	4.9
	"2017"	"2017"	"55-64 years"	"55-64"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	20	606191	3.3
	"2017"	"2017"	"55-64 years"	"55-64"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	14	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	13	606191	Unreliable
	"2017"	"2017"	"55-64 years"	"55-64"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	15	606191	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	11	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"#Septicemia (A40-A41)"	"GR113-010"	271	416419	65.1
	"2017"	"2017"	"65-74 years"	"65-74"	"#Viral hepatitis (B15-B19)"	"GR113-015"	18	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	12	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	28	416419	6.7
	"2017"	"2017"	"65-74 years"	"65-74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2800	416419	672.4
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	54	416419	13.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	60	416419	14.4
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	54	416419	13.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	238	416419	57.2
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	174	416419	41.8
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	211	416419	50.7
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	13	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	837	416419	201.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant melanoma of skin (C43)"	"GR113-028"	18	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of breast (C50)"	"GR113-029"	193	416419	46.3
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	18	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	55	416419	13.2
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	49	416419	11.8
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	130	416419	31.2
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	71	416419	17.1
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	50	416419	12.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	69	416419	16.6
	"2017"	"2017"	"65-74 years"	"65-74"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	219	416419	52.6
	"2017"	"2017"	"65-74 years"	"65-74"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	79	416419	19.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Leukemia (C91-C95)"	"GR113-040"	79	416419	19.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	56	416419	13.4
	"2017"	"2017"	"65-74 years"	"65-74"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	287	416419	68.9
	"2017"	"2017"	"65-74 years"	"65-74"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	58	416419	13.9
	"2017"	"2017"	"65-74 years"	"65-74"	"#Anemias (D50-D64)"	"GR113-045"	21	416419	5.0
	"2017"	"2017"	"65-74 years"	"65-74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	343	416419	82.4
	"2017"	"2017"	"65-74 years"	"65-74"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	41	416419	9.8
	"2017"	"2017"	"65-74 years"	"65-74"	"Malnutrition (E40-E46)"	"GR113-048"	40	416419	9.6
	"2017"	"2017"	"65-74 years"	"65-74"	"#Parkinson disease (G20-G21)"	"GR113-051"	84	416419	20.2
	"2017"	"2017"	"65-74 years"	"65-74"	"#Alzheimer disease (G30)"	"GR113-052"	141	416419	33.9
	"2017"	"2017"	"65-74 years"	"65-74"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2915	416419	700.0
	"2017"	"2017"	"65-74 years"	"65-74"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2311	416419	555.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Hypertensive heart disease (I11)"	"GR113-056"	194	416419	46.6
	"2017"	"2017"	"65-74 years"	"65-74"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	18	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1217	416419	292.3
	"2017"	"2017"	"65-74 years"	"65-74"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	401	416419	96.3
	"2017"	"2017"	"65-74 years"	"65-74"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	41	416419	9.8
	"2017"	"2017"	"65-74 years"	"65-74"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	775	416419	186.1
	"2017"	"2017"	"65-74 years"	"65-74"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	311	416419	74.7
	"2017"	"2017"	"65-74 years"	"65-74"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	464	416419	111.4
	"2017"	"2017"	"65-74 years"	"65-74"	"Other heart diseases (I26-I51)"	"GR113-064"	877	416419	210.6
	"2017"	"2017"	"65-74 years"	"65-74"	"Heart failure (I50)"	"GR113-067"	346	416419	83.1
	"2017"	"2017"	"65-74 years"	"65-74"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	524	416419	125.8
	"2017"	"2017"	"65-74 years"	"65-74"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	73	416419	17.5
	"2017"	"2017"	"65-74 years"	"65-74"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	463	416419	111.2
	"2017"	"2017"	"65-74 years"	"65-74"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	62	416419	14.9
	"2017"	"2017"	"65-74 years"	"65-74"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	32	416419	7.7
	"2017"	"2017"	"65-74 years"	"65-74"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	30	416419	7.2
	"2017"	"2017"	"65-74 years"	"65-74"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	15	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	137	416419	32.9
	"2017"	"2017"	"65-74 years"	"65-74"	"Influenza (J09-J11)"	"GR113-077"	10	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Pneumonia (J12-J18)"	"GR113-078"	127	416419	30.5
	"2017"	"2017"	"65-74 years"	"65-74"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	638	416419	153.2
	"2017"	"2017"	"65-74 years"	"65-74"	"Emphysema (J43)"	"GR113-084"	16	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	614	416419	147.4
	"2017"	"2017"	"65-74 years"	"65-74"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	42	416419	10.1
	"2017"	"2017"	"65-74 years"	"65-74"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	224	416419	53.8
	"2017"	"2017"	"65-74 years"	"65-74"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	115	416419	27.6
	"2017"	"2017"	"65-74 years"	"65-74"	"Alcoholic liver disease (K70)"	"GR113-094"	24	416419	5.8
	"2017"	"2017"	"65-74 years"	"65-74"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	91	416419	21.9
	"2017"	"2017"	"65-74 years"	"65-74"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	12	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	254	416419	61.0
	"2017"	"2017"	"65-74 years"	"65-74"	"Renal failure (N17-N19)"	"GR113-100"	251	416419	60.3
	"2017"	"2017"	"65-74 years"	"65-74"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	83	416419	19.9
	"2017"	"2017"	"65-74 years"	"65-74"	"All other diseases (Residual) "	"GR113-111"	804	416419	193.1
	"2017"	"2017"	"65-74 years"	"65-74"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	211	416419	50.7
	"2017"	"2017"	"65-74 years"	"65-74"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	68	416419	16.3
	"2017"	"2017"	"65-74 years"	"65-74"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	63	416419	15.1
	"2017"	"2017"	"65-74 years"	"65-74"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	143	416419	34.3
	"2017"	"2017"	"65-74 years"	"65-74"	"Falls (W00-W19)"	"GR113-118"	47	416419	11.3
	"2017"	"2017"	"65-74 years"	"65-74"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	11	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	31	416419	7.4
	"2017"	"2017"	"65-74 years"	"65-74"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	46	416419	11.0
	"2017"	"2017"	"65-74 years"	"65-74"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	64	416419	15.4
	"2017"	"2017"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	53	416419	12.7
	"2017"	"2017"	"65-74 years"	"65-74"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	11	416419	Unreliable
	"2017"	"2017"	"65-74 years"	"65-74"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	17	416419	Unreliable
